sku,description,length,width,height,weight,price
16191102143,Item 16191102143,11,18,7,133.4261271,25.43696715
16191102141,Item 16191102141,18,20,10,111.3804731,78.18767158
16202500136,Item 16202500136,19,8,10,63.00619009,11.20865233
16202500137,Item 16202500137,4,1,17,148.2910752,20.97341206
17101101443,Item 17101101443,10,14,12,108.2967454,105.8448727
17101114542,Item 17101114542,12,10,11,97.69625863,22.74285567
17193114340,Item 17193114340,5,22,3,141.0521491,21.48419122
17101101440,Item 17101101440,19,17,22,58.05739512,105.67976
16191102242,Item 16191102242,16,19,23,103.1341878,15.42332518
16191102243,Item 16191102243,18,9,22,118.3430772,5.887771232
16191102241,Item 16191102241,13,20,15,15.40067893,4.583091342
26241804635,Item 26241804635,1,14,19,111.7537025,15.73089666
17203120538,Item 17203120538,14,23,15,63.57812291,119.0651228
17203120536,Item 17203120536,18,9,21,2.605772092,23.30115173
17203120535,Item 17203120535,23,19,16,106.5413188,9.291003605
18143104243,Item 18143104243,17,4,6,151.1988844,22.43204071
16103105838,Item 16103105838,20,11,3,122.4228788,28.01952073
17193116744,Item 17193116744,18,21,13,103.8121393,21.12892907
17101114541,Item 17101114541,4,12,19,118.0599112,9.566791877
17191102342,Item 17191102342,21,18,4,134.240079,24.2343966
05202400638,Item 5202400638,3,1,3,96.13297621,61.56494681
17133174240,Item 17133174240,6,5,15,157.9105022,22.13195135
17133174241,Item 17133174241,17,11,2,125.0165038,53.51731815
20026130038,Item 20026130038,17,22,11,42.58287922,81.70364134
20026130042,Item 20026130042,20,15,12,112.0048319,20.63410351
17103114939,Item 17103114939,16,17,5,67.94910677,121.9123016
17203120537,Item 17203120537,1,21,12,57.39116226,14.41068268
17145242640,Item 17145242640,8,15,9,76.28166735,23.83745586
07293101136,Item 7293101136,6,16,11,50.13090382,3.005732099
28132201641,Item 28132201641,12,15,9,59.97168454,20.51999614
17143872441,Item 17143872441,14,22,10,11.10597739,53.6814625
28132201640,Item 28132201640,11,15,4,125.3863829,78.94280146
17145196842,Item 17145196842,10,5,15,93.08255971,15.4077996
17121381540,Item 17121381540,5,10,2,127.5287649,12.03571451
20026130738,Item 20026130738,2,19,17,144.4225198,22.21295479
16202500135,Item 16202500135,22,18,13,38.37881196,10.51256185
20026130642,Item 20026130642,10,14,10,92.9642306,93.5833997
17193116738,Item 17193116738,8,7,6,154.0150615,16.12744831
20055241638,Item 20055241638,6,9,5,96.26014717,19.46666352
16191101141,Item 16191101141,4,13,13,33.46172983,10.28446282
16191101142,Item 16191101142,15,6,13,61.49294341,29.81093308
16191101143,Item 16191101143,11,12,5,102.330657,72.99659781
17133113438,Item 17133113438,9,13,2,3.887593359,21.20831029
17143231339,Item 17143231339,17,21,12,87.60899762,29.34492172
27141900638,Item 27141900638,15,6,16,36.40718786,10.42180606
88161303340,Item 88161303340,1,6,17,87.95928441,4.704426987
88181101740,Item 88181101740,2,12,17,43.83821158,27.57548996
88181101742,Item 88181101742,17,1,2,92.68459116,16.45319327
16202400635,Item 16202400635,13,8,4,9.239147512,28.53234743
16202500034,Item 16202500034,1,13,8,13.08375564,5.599582209
16202400636,Item 16202400636,11,2,1,154.1253416,15.53951141
7611310000000,Item 7.61131E+12,8,23,5,14.15356208,25.68777912
17145242742,Item 17145242742,8,18,7,58.50523484,14.49347374
17191102341,Item 17191102341,17,6,18,11.4407821,22.19085328
17191102340,Item 17191102340,13,16,23,114.9705187,79.69014475
17291212137,Item 17291212137,10,7,1,59.51107515,79.91176546
17291212138,Item 17291212138,21,13,21,60.04435092,28.25132563
17291212136,Item 17291212136,10,14,7,51.23185082,7.018766877
17291212037,Item 17291212037,8,4,21,6.434492888,1.898478566
17291212036,Item 17291212036,9,23,3,73.30681274,14.28794152
17291212034,Item 17291212034,11,5,21,60.41518042,22.00925498
17291212135,Item 17291212135,16,18,9,137.9706599,8.15256069
27111223639,Item 27111223639,13,18,17,56.68167603,15.20106521
25141908840,Item 25141908840,20,5,20,7.053425382,7.960943088
16202500134,Item 16202500134,15,1,8,98.0399026,17.89200074
16101200241,Item 16101200241,21,9,5,153.7814493,17.02421126
16103108238,Item 16103108238,11,7,5,102.3819738,61.98735136
17121117040,Item 17121117040,23,23,5,21.68942932,3.790549994
17133100039,Item 17133100039,21,19,4,148.5860296,87.78483495
16202400538,Item 16202400538,10,17,1,106.8034658,3.434177609
26241905536,Item 26241905536,9,17,3,139.198897,21.39237292
26241905537,Item 26241905537,2,5,20,90.21752937,29.43760986
26241905538,Item 26241905538,12,23,8,154.8177916,11.14939192
26241905534,Item 26241905534,6,18,22,149.6554325,16.71175859
20026130641,Item 20026130641,12,6,9,77.85961203,8.96949805
16103108242,Item 16103108242,23,9,2,79.69418728,26.88007273
28133209344,Item 28133209344,4,16,10,3.75673776,17.62316607
26141900038,Item 26141900038,13,3,21,135.7566445,11.89178144
27131200241,Item 27131200241,7,21,2,64.7024097,25.46307676
17145242641,Item 17145242641,5,9,10,102.2204274,20.46313719
17145242642,Item 17145242642,8,18,14,39.42406652,7.083552688
17145242638,Item 17145242638,23,17,11,145.8217505,13.98443492
17193114141,Item 17193114141,6,19,23,116.3086186,58.97407126
17193114139,Item 17193114139,19,3,23,80.28445305,11.18974543
17143872440,Item 17143872440,13,16,17,101.3696451,24.91220725
26141900441,Item 26141900441,9,12,16,74.03912936,7.535540847
16103108243,Item 16103108243,7,13,21,118.9177826,25.78052776
18221132239,Item 18221132239,19,17,8,77.15196269,104.2435149
26141900041,Item 26141900041,4,3,3,15.85244806,13.47323268
17145242738,Item 17145242738,12,17,14,97.31189726,28.70336022
17145242741,Item 17145242741,12,16,23,48.27215492,1.905490664
17145242740,Item 17145242740,21,2,22,133.9966444,8.144851857
17145196838,Item 17145196838,17,22,13,109.1941719,10.20146506
17145242739,Item 17145242739,8,16,15,139.238669,106.1339664
17133102241,Item 17133102241,19,10,10,147.9714007,3.24804242
16103105840,Item 16103105840,4,3,6,15.28435222,18.7895114
17193114341,Item 17193114341,15,2,2,121.6521609,44.8409996
16202500139,Item 16202500139,1,19,20,3.337667186,80.50817193
16191101941,Item 16191101941,17,18,17,88.93736667,76.69161167
17101114539,Item 17101114539,8,14,17,156.2297038,2.785063844
17193114338,Item 17193114338,7,5,16,10.02164803,19.82554673
88181101738,Item 88181101738,1,18,11,39.88469276,3.632481738
88181101741,Item 88181101741,5,4,13,132.6269742,14.14961442
88181101744,Item 88181101744,9,15,9,116.5958129,28.70259255
88181101739,Item 88181101739,7,5,5,5.573310158,21.96064915
88181101743,Item 88181101743,8,17,4,116.4790281,2.208374965
17145242639,Item 17145242639,15,7,4,34.73194057,11.54262299
26141900140,Item 26141900140,10,12,3,94.58261084,7.089859644
26141900139,Item 26141900139,7,5,1,7.385242311,1.529193526
26141900143,Item 26141900143,7,6,5,67.59460776,14.74848099
17291110738,Item 17291110738,10,19,4,44.49910001,19.91690223
26241905539,Item 26241905539,22,8,11,46.88631375,7.786192835
26241804638,Item 26241804638,8,9,17,0.153415604,27.31843819
26241804636,Item 26241804636,4,4,3,155.985393,121.0679496
26241805135,Item 26241805135,8,18,22,158.7291289,25.34621256
26241802338,Item 26241802338,22,3,23,112.5182323,26.78375439
26241802339,Item 26241802339,1,4,1,96.20843744,10.35993065
26241802337,Item 26241802337,16,8,1,119.494988,5.069703914
16202313534,Item 16202313534,7,1,19,56.86871592,37.93259608
17203120539,Item 17203120539,22,17,14,59.79100487,28.64824183
379340CXM44,Item 379340CXM44,4,23,6,140.4927213,4.918547008
16202400537,Item 16202400537,21,21,4,16.53193086,19.21702331
16103108140,Item 16103108140,23,2,4,137.0949122,13.6546974
16103108139,Item 16103108139,1,22,19,54.24156833,17.22562308
26141900039,Item 26141900039,18,9,10,144.4511769,10.78309035
26141900040,Item 26141900040,19,20,16,149.0191218,10.43345129
17133100040,Item 17133100040,10,10,8,115.8481347,8.198873905
16101200242,Item 16101200242,3,19,21,52.49287901,3.483192274
26241804637,Item 26241804637,21,10,9,93.24258227,19.65810921
17103115143,Item 17103115143,8,12,20,83.0224216,10.89883729
16101200243,Item 16101200243,9,19,20,148.6123675,181.2445676
27111220138,Item 27111220138,12,4,8,33.38842485,169.6349114
17103108538,Item 17103108538,7,9,4,108.8676906,29.40484791
27111220140,Item 27111220140,6,6,11,145.4211289,29.50125731
27111220139,Item 27111220139,18,17,1,142.0359169,35.63395378
26241802336,Item 26241802336,2,18,19,73.33364592,8.657256006
26241805038,Item 26241805038,18,16,13,90.68118945,37.60455779
26241805035,Item 26241805035,13,12,10,67.46393005,23.57493327
26241805039,Item 26241805039,1,12,19,79.28345523,7.101972249
16103105843,Item 16103105843,11,17,23,121.6931285,19.2747405
16103105841,Item 16103105841,8,7,7,104.358368,14.40695797
16191101939,Item 16191101939,22,6,5,77.32900236,16.82606057
26241804639,Item 26241804639,19,14,16,112.6975188,8.948906205
16103105642,Item 16103105642,21,13,13,157.2636552,20.94549865
16103105639,Item 16103105639,1,13,16,123.5952996,5.625822717
16103105641,Item 16103105641,3,22,6,135.4967505,16.75342394
16103105638,Item 16103105638,4,11,6,78.80163171,102.6253279
17191102339,Item 17191102339,12,17,19,84.34839708,29.91145823
18221100036,Item 18221100036,8,7,8,121.8580873,20.34176543
88161300841,Item 88161300841,20,8,19,9.436170134,163.5200248
18153501444,Item 18153501444,21,2,9,37.23417597,19.79189412
88161300840,Item 88161300840,15,18,5,127.1525414,21.55747001
18153501438,Item 18153501438,1,23,14,138.3035332,18.61006801
26141900138,Item 26141900138,15,14,9,72.03408904,10.09304064
40085002840,Item 40085002840,17,16,3,75.72850246,22.17308644
17145244041,Item 17145244041,14,13,2,50.42629486,139.0024772
17145244039,Item 17145244039,16,20,2,83.95869351,28.63779506
07221205338,Item 7221205338,4,9,9,63.9620044,7.032299714
17203107135,Item 17203107135,11,11,17,29.78464061,6.34806104
17203107138,Item 17203107138,16,7,13,5.097985873,51.29972066
16103107338,Item 16103107338,3,5,16,33.48062298,11.77953773
16103107339,Item 16103107339,22,4,19,115.5725263,19.97906281
17203106435,Item 17203106435,11,22,18,33.51935156,10.37298946
17203106436,Item 17203106436,4,6,8,5.855074628,16.42063632
17103115240,Item 17103115240,13,20,16,3.527371141,75.33365893
17103115238,Item 17103115238,2,23,4,112.7795804,20.20741307
17103115241,Item 17103115241,17,17,3,89.11773635,8.754098945
17103115242,Item 17103115242,23,11,21,82.83164207,60.28712848
17103115239,Item 17103115239,13,16,9,12.84359643,13.18229531
17103115142,Item 17103115142,18,14,12,158.1595864,14.06083143
26241905535,Item 26241905535,20,20,9,73.16204036,21.57953542
20026240337,Item 20026240337,5,18,5,69.63793553,10.72921292
20026240339,Item 20026240339,23,10,8,61.49488042,23.3705637
20026240335,Item 20026240335,10,3,6,108.7828181,12.30881713
20026240338,Item 20026240338,11,1,8,59.97284453,22.38211556
26141802341,Item 26141802341,21,5,1,105.574891,105.4777369
17191102338,Item 17191102338,12,16,19,13.80105904,23.84524007
26141802338,Item 26141802338,11,1,13,104.9935762,27.58096691
26141802340,Item 26141802340,8,23,16,128.5534787,27.60456322
17101114742,Item 17101114742,16,1,8,69.60380584,21.63560192
17101114741,Item 17101114741,1,9,11,98.59887951,12.37070705
20026240336,Item 20026240336,12,2,5,63.23603264,15.37537789
17101114740,Item 17101114740,14,11,23,45.156216,15.77301956
17101114739,Item 17101114739,18,22,19,29.08360267,26.60433764
16103105839,Item 16103105839,14,2,2,69.50927998,9.530629942
16202500138,Item 16202500138,8,5,10,68.50360924,22.53494039
16103105743,Item 16103105743,22,16,10,16.23978766,176.1343899
17133174038,Item 17133174038,4,12,13,72.77267404,153.2700246
16103109641,Item 16103109641,1,7,21,154.6413011,13.3954833
16103109640,Item 16103109640,17,13,22,59.52860574,18.07270803
16103105842,Item 16103105842,18,19,22,75.6928332,29.8684858
18233105135,Item 18233105135,11,17,15,25.37825056,1.645933818
17101101441,Item 17101101441,12,6,6,19.57729593,20.93773341
17101114538,Item 17101114538,7,15,2,21.25363747,3.712640618
17101114738,Item 17101114738,18,7,20,56.53954231,23.40662255
16191101940,Item 16191101940,19,21,10,29.83491129,83.53687009
17145244239,Item 17145244239,21,10,7,7.250940537,141.0151106
17145244240,Item 17145244240,10,9,9,96.7024692,1.120087832
17145244242,Item 17145244242,22,5,4,13.85575372,27.00747358
17203120439,Item 17203120439,22,8,4,106.1651799,11.60180835
16103109642,Item 16103109642,3,8,12,0.485656582,37.90809257
17203107236,Item 17203107236,8,6,2,22.41051444,19.03403309
17203107238,Item 17203107238,17,20,16,134.1341178,18.31357598
17203107239,Item 17203107239,15,22,10,89.12554024,29.06125465
17293119539,Item 17293119539,23,19,19,150.6943103,27.42494668
17193114339,Item 17193114339,21,19,13,147.8968825,13.87105472
40081101544,Item 40081101544,15,16,4,152.0851403,20.29401736
17105100543,Item 17105100543,7,14,18,45.92561285,88.73269449
17105100540,Item 17105100540,12,14,11,17.3512217,29.77810835
17105100542,Item 17105100542,9,6,11,136.4318368,6.505410657
17105100544,Item 17105100544,14,2,12,67.5386928,4.594319361
17105100538,Item 17105100538,23,9,16,76.64975729,39.83034582
17103115138,Item 17103115138,23,16,23,45.79426801,10.76615614
17133100940,Item 17133100940,21,16,19,14.97868512,23.40738963
17133100941,Item 17133100941,4,14,3,86.0097094,22.25434226
18153501842,Item 18153501842,14,14,17,159.8111717,94.94350166
28235235836,Item 28235235836,19,20,4,65.5677197,104.5070287
17291212039,Item 17291212039,12,5,1,34.7192808,17.69117439
17291210135,Item 17291210135,10,18,14,68.53588465,72.59430412
17291212038,Item 17291212038,6,20,18,35.32545346,7.082210528
18103102744,Item 18103102744,6,16,1,143.0014527,60.40881587
17203120737,Item 17203120737,2,16,22,35.80353469,51.28475021
17203120736,Item 17203120736,7,19,1,135.6357171,12.54734149
17203120738,Item 17203120738,10,21,22,26.67122438,16.68792346
16292320334,Item 16292320334,18,13,17,121.6037923,3.596415409
16292320335,Item 16292320335,3,22,17,83.97462547,12.29618207
16292320339,Item 16292320339,16,6,15,91.40200849,21.91336861
16292320337,Item 16292320337,12,2,19,124.0152981,4.739782557
17203120739,Item 17203120739,15,3,19,155.1985973,16.9680403
40085002839,Item 40085002839,23,2,12,32.33098193,4.461074343
40085002837,Item 40085002837,10,22,17,7.046656713,23.06547635
40085002841,Item 40085002841,19,2,12,147.4378155,27.86479225
28246902737,Item 28246902737,21,19,11,70.91350166,72.73693338
27131300341,Item 27131300341,14,10,18,14.10318807,6.687905864
27131300340,Item 27131300340,18,19,18,81.58801703,29.10744324
27131300339,Item 27131300339,22,23,14,118.7303324,101.9456483
27131300343,Item 27131300343,5,10,14,45.48115212,10.92145864
27131300342,Item 27131300342,5,10,1,99.21615132,12.81691968
18145226039,Item 18145226039,6,4,14,91.66821527,28.67412958
17291106737,Item 17291106737,6,3,2,63.94295525,4.496448365
17291106735,Item 17291106735,12,12,18,79.05378862,162.5673508
17291106739,Item 17291106739,17,19,14,139.5708782,82.61921411
17103115140,Item 17103115140,4,3,5,26.90523494,29.39036547
17193114342,Item 17193114342,7,9,6,29.48831276,45.08742777
17101101342,Item 17101101342,3,18,2,61.82344955,11.43763977
17101101341,Item 17101101341,15,22,23,135.1363912,28.8790069
17101101339,Item 17101101339,6,23,20,79.88576677,12.89643116
38787312436,Item 38787312436,23,23,1,126.3900937,13.71194861
18191100543,Item 18191100543,8,15,13,148.4009949,13.91873817
18191100541,Item 18191100541,13,13,6,2.133771422,23.44780147
18191100540,Item 18191100540,2,18,20,94.12530573,28.27418412
18191100539,Item 18191100539,22,15,4,158.8566058,1.226282031
18191100538,Item 18191100538,14,19,6,56.32308952,18.41351407
16501117643,Item 16501117643,10,18,22,45.04545215,11.72571016
18245103338,Item 18245103338,15,19,17,103.8294883,25.03122799
17101114744,Item 17101114744,14,16,18,142.0676356,19.39571849
16103105741,Item 16103105741,23,20,9,48.64945936,4.159158591
16103105742,Item 16103105742,2,3,15,59.22503857,29.88251251
16103105739,Item 16103105739,4,22,14,116.2618865,16.58671482
16103105738,Item 16103105738,2,17,10,16.38993966,60.56076689
14201102138,Item 14201102138,4,23,3,159.8334582,22.15937954
14201102135,Item 14201102135,12,7,4,53.66457786,29.15291308
14201102137,Item 14201102137,18,2,1,76.35585406,87.57722231
14201102134,Item 14201102134,13,22,15,59.33563385,1.420093466
16193416138,Item 16193416138,21,23,19,49.89991813,72.92573344
16193416139,Item 16193416139,3,7,5,24.51955974,3.64740946
17291207738,Item 17291207738,10,11,11,70.55039691,21.82638951
17291207736,Item 17291207736,17,22,17,149.0023385,15.68714663
17291207737,Item 17291207737,11,3,2,21.58672666,21.620485
17291207735,Item 17291207735,10,23,19,23.0510669,21.8657045
88161303138,Item 88161303138,3,1,2,86.85173562,124.9547533
88161303143,Item 88161303143,19,6,1,146.3370032,3.602882796
17291207734,Item 17291207734,22,9,11,150.9325375,7.28581176
28131203039,Item 28131203039,18,14,16,92.98005997,22.33341481
28131203040,Item 28131203040,20,21,2,112.5065576,15.15125121
28111217941,Item 28111217941,8,1,3,47.34010908,167.3500306
28111217940,Item 28111217940,17,20,8,121.7707187,20.50795239
28131203041,Item 28131203041,12,12,18,59.56429305,21.45363406
17291106734,Item 17291106734,10,21,3,34.48979623,7.646796125
17291106740,Item 17291106740,13,19,2,24.19008677,1.854313378
17193114343,Item 17193114343,2,2,19,15.50031294,42.62063363
17203120540,Item 17203120540,2,20,3,22.19012723,2.68229581
17221103938,Item 17221103938,17,2,21,84.82725293,54.67016438
88161303338,Item 88161303338,15,16,15,19.4764721,16.19242099
88161303339,Item 88161303339,6,12,2,90.2765791,13.03514113
18143111539,Item 18143111539,11,4,3,19.74607386,20.41069091
18143111540,Item 18143111540,3,21,9,154.636244,29.39813465
18143111542,Item 18143111542,22,12,5,19.40486304,85.59103531
18143111538,Item 18143111538,11,21,13,62.09929858,25.22714271
18143111541,Item 18143111541,18,6,23,48.74815899,9.099999702
18161302939,Item 18161302939,3,21,23,22.33826467,16.27961274
18127101741,Item 18127101741,8,8,8,59.23997501,4.955190009
